DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,F_4_ON_STREAM_HRS,F_4_BORE_WI_VOL,F_5_ON_STREAM_HRS,F_5_BORE_WI_VOL
2013-12-28,24.0,3667.6980017984743,212.15476325,100.0,470.5954516944488,186.65446475,42.73232068758246,3870.309156498,3281692.037921113,24056.32411129,24.0,35218.09512346643,24.0,36417.69850950097
2013-12-29,24.0,3665.93015493971,212.184037625,100.0,467.65578451799126,191.29336175,43.66723696835,3948.239909832,3320477.783234657,24325.402208758,24.0,34998.10862296354,24.0,37180.24504597012
2013-12-30,24.0,3664.4899060284138,212.153375375,100.0,466.3255467309679,187.41877625,42.58674812292358,3941.446914384,3319609.7487266427,24237.47065657,24.0,36660.66269580573,24.0,41149.8491204219
2013-12-31,22.5,3732.479523217568,212.04745516864,81.12493145833334,507.5782134287997,185.689511048672,78.80322598720076,3330.706305124,2882706.9333017347,20388.861346642003,20.91666,30810.18731918929,21.0,32498.240533175544
2014-01-01,24.0,3671.142913978494,212.1384875,93.47029270833332,472.0578913796592,187.012304375,48.35349693171625,3801.813119064,3235463.726596016,24182.246119502,24.0,34397.37724221413,24.0,36795.71208928879
2014-01-02,24.0,3664.9058198718462,212.160194,100.0,466.1181427656279,187.14705912500003,42.11809191039154,3972.707273066,3343647.0297772908,24801.540871178,24.0,34206.06338844827,24.0,37092.03701991569
2014-01-03,24.0,3662.287761792925,212.174873,100.0,464.05517734784814,186.733208375,42.547473112121,3896.286074276,3298921.004374525,24784.36968824,24.0,34432.4614912504,24.0,33991.2971594953
2014-01-04,14.14167,3679.458312610214,212.1506130282336,58.850620416666665,472.4841112567509,187.20365033726287,50.66242092073781,2256.217960326,1906143.0383723995,12862.285288364,14.30833,20591.137404674337,14.30833,20601.065693805514
2014-01-05,6.35833,3888.413543983857,211.8501780517337,12.166943125,580.0142009084292,168.8134095567327,149.32658785499618,204.859131242,178918.58062441702,2030.225065468,10.025,9946.908435554593,10.19167,11786.918232128011
2014-01-06,24.0,3690.439834511528,212.090437625,82.56280645833333,479.3716489613944,187.12408175,55.937894932559416,3290.262822966,2783334.639467471,21989.114959494,24.0,32666.434394174707,24.0,37804.58322592951
2014-01-07,24.0,3663.355514511984,211.7769065,100.0,466.0473975872989,187.93283975,42.28951140860983,3904.337031844,3316212.4777880358,23614.024629898,24.0,25893.5922816323,24.0,27134.2429284
2014-01-08,24.0,3661.7771141336234,212.069954,100.0,466.6715463414451,188.80087925,42.769163294654,4073.470038878,3416033.62103633,24355.341707214,24.0,24920.2295972,24.0,22460.9136526
2014-01-09,24.0,3656.8314904352783,212.02535225,100.0,466.255070476778,190.5447545,42.524312398334125,3976.481159426,3346402.633221569,24000.470593162,24.0,30901.8394778,24.0,32845.3909532
2014-01-10,24.0,3656.64015846428,212.068064,100.0,466.3933458302438,190.610408375,42.890221459971336,3984.217626464,3337784.795101524,23981.664059468003,24.0,36568.9588284,24.0,40003.195416
2014-01-11,24.0,3656.1044041682057,212.09888,100.0,466.8644737275609,190.646892125,43.19970177666792,3967.675424586,3321115.566115647,23576.788951146,24.0,35688.3853444,24.0,38569.1185992
2014-01-12,24.0,3655.225100795103,212.094876875,100.0,466.17103017246575,189.537649625,42.67461681919525,3950.504241648,3318750.896031976,22988.62876194,24.0,35310.9967084,24.0,37959.006971
2014-01-13,24.0,3656.325671324003,212.065365125,100.0,465.01977801899295,186.49352225,41.52790918151321,3987.11093934,3362255.740259512,23724.85109267,24.0,35594.0381854,24.0,35927.3981472
2014-01-14,24.0,3657.0520354240048,212.037306125,100.0,464.7927486347298,186.065998625,41.405047109329495,3887.920626178,3271370.620278423,24450.946828334,24.0,35504.988885384424,24.0,34522.71532406568
2014-01-15,24.0,3654.557906048966,212.030129,100.0,462.3571963761258,183.35823575,41.30577482090758,3777.219959618,3194724.3739194395,24002.797823084,24.0,35841.89900760214,24.0,32696.35149697384
2014-01-16,24.0,3657.517785995754,212.02786629787235,97.91666666666669,463.1659380539248,182.17149838297877,41.93016626896378,3801.750220958,3083079.1739594564,22843.711525716,24.0,42817.172757952445,24.0,24949.304251940008
2014-01-17,24.0,3661.9110840006906,212.013006875,97.91666666666669,467.3182203692175,184.2677569361702,42.19502986582634,3894.273334884,3141530.244583528,23606.791347708,24.0,44984.761213326085,24.0,28892.82348332616
2014-01-18,24.0,3658.538578568299,212.019236375,100.0,463.8363214444452,182.07025475,43.04240230656783,3734.134757008,3068386.153723314,26129.634379368,24.0,36602.29959566341,24.0,30476.69071256438
2014-01-19,24.0,3661.118029414336,212.0459675,100.0,462.1154849425097,180.678803375,44.05201302240537,3578.839333294,2850231.565784654,22567.8404328,24.0,29030.964226992724,24.0,29935.74521332254
2014-01-20,24.0,3664.043126405653,212.06443693617024,97.91666666666669,462.9055335960285,181.88763531914893,45.05331016995758,3648.844925272,2837146.0691776737,22902.647051038,24.0,24517.55205566486,24.0,28973.220059937976
2014-01-21,24.0,3665.8591952263937,212.07946625,100.0,463.5288595696025,183.611762375,45.72936841913629,3590.098094268,2773734.3473192346,25841.938442524,24.0,23493.83384337925,24.0,28280.87540078
2014-01-22,24.0,3668.287033290308,212.099399,100.0,463.8058393465088,182.517645125,45.89942516694129,3757.84734297,2857317.100515654,24832.423841224,24.0,22812.78064958964,24.0,29009.401544157005
2014-01-23,24.0,3670.924592901751,212.11492175,100.0,464.42383910488775,183.489292625,45.95224911976871,3923.080667432,3012847.130517096,24893.309207832,24.0,23461.12022657888,24.0,28729.38174196358
2014-01-24,24.0,3672.446283524553,212.12976575,100.0,464.4502510813015,183.420143375,46.65993658938337,3742.374408894,2926405.301902905,27150.156149218,24.0,27489.02337876333,24.0,29222.62402296234
2014-01-25,24.0,3674.585327279153,212.139998,100.0,465.10226823248047,186.32841725,46.41145068475487,4099.509854762,3287957.2129441723,26271.846997034,24.0,34915.678044779146,24.0,27729.500955276617
2014-01-26,24.0,3675.913939434863,212.15005625,100.0,464.8215023662883,184.97416475,46.341923219101126,3319.1330536200003,2579930.63467171,25829.233025112004,24.0,41140.66115248137,24.0,28934.18635496183
2014-01-27,24.0,3678.829711643985,212.16032975,100.0,464.9668603959598,184.172458625,45.66039088823912,3308.566171812,2480954.571398061,23773.660022926,24.0,39913.097596695145,24.0,28290.74072628632
2014-01-28,24.0,3678.9724589943726,212.17095575,100.0,464.28711686386646,183.80053887500003,45.48520040883283,3496.254120116,2745640.117355621,24670.20962585,23.83334,30353.62701050126,10.475,13290.050323905476
2014-01-29,7.975,3689.356870300237,212.1650946213016,34.702852916666664,474.20949979176953,183.40953322231476,55.93791355107052,1515.907252706,1211514.4915074024,7596.078465408001,8.225,8014.206478533036,0.5,1116.536124392917
2014-01-30,14.375,3740.11160991399,212.097909216788,67.35142645833332,502.24937896418095,179.062912398161,78.72479598906719,2064.819023768,1711871.2298174817,12312.996128666,1.69167,1558.9194096488986,1.69167,3024.323314779856
2014-01-31,20.775,3790.8663495277424,212.0307238122744,100.0,530.2892581365924,174.71629157400722,101.51167842706386,2613.73079483,2212227.968127561,17029.913791924,24.0,36113.29242366331,24.0,34257.046453325886
2014-02-01,24.0,3688.674341494386,212.068500875,100.0,470.2007224256232,182.5188815,40.13967745062666,3544.62276363,2934173.822288298,25624.05940334,24.0,40405.7432944,24.0,39827.0807192
2014-02-02,24.0,3689.3304922210978,212.14320125,100.0,469.93262318854977,185.829840875,40.187098747713584,3640.102088538,2950037.170579591,25867.726665984,23.58333,34173.88166686052,23.66666,35566.661866006885
2014-02-03,24.0,3683.2177830828814,212.06551925,100.0,469.5036287541216,187.06243325,40.15631146620354,3655.386328296,2945553.267345963,25436.371455036,24.0,29976.473410309238,24.0,30885.4322827754
2014-02-04,24.0,3679.617148718163,212.07432575,100.0,468.4887513554229,185.215633625,39.40714320352088,3638.02645104,2933310.0255402904,25440.145341396,24.0,29235.0396688,24.0,30386.0750086
2014-02-05,24.0,3674.6012995600495,212.112561875,100.0,469.4910286006328,183.856175,38.827400170159,3648.970721484,2937162.5025329376,25251.325227184,24.0,28820.381672112235,24.0,30043.856131611377
2014-02-06,8.0,3715.3394609519937,212.05336467218788,34.79387916666666,484.59823644939377,183.6613894978126,34.27606436812097,1228.211315862,1021856.0144396464,6323.523984816,8.0,8378.0277192,8.0,9623.410218
2014-02-07,14.470835,3743.66679778894,212.00841155001478,44.8007309375,508.26492154081956,180.38446870898588,64.83377869582183,2208.03801113,1779724.1241628155,9533.686069791,6.5,7459.715371599999,6.5,6758.401489700001
2014-02-08,20.94167,3771.994134625887,211.96345842784172,54.807582708333335,531.9316066322453,177.1075479201592,95.3914930235227,3187.864706398,2537592.2338859844,12743.848154766,5.0,6541.403024,5.0,3893.3927614
2014-02-09,24.0,3660.135812701263,211.987502,100.0,466.41037265636106,186.244175375,37.321476358124535,3540.84887727,2884671.488211452,23764.602695662,24.0,32436.5532642,24.0,21760.551754500342
2014-02-10,12.0,3751.588323213747,211.93499031569104,47.26850083333333,517.7689809892858,181.47812723638484,77.77154758329102,1883.672478488,1641160.1429210445,14814.768294816,16.5,20102.2346776,16.5,19297.1389208
2014-02-11,15.39167,3690.30504337615,211.99612091734812,64.98126083333334,485.503893197448,188.07511420994996,41.47679779723585,1939.400200404,1693454.807695559,15934.417479722,18.275,18743.18922765964,18.275,17093.37384401715
2014-02-12,21.94167,3745.276676793401,211.86865866563213,69.54222625,527.209894741727,182.55695160888396,74.15880418185944,2726.94738563,2259415.778947481,19217.824409134,24.0,34477.27400295775,24.0,36312.45201682258
2014-02-13,24.0,3667.286711032941,212.05695275,100.0,473.63249660387567,184.619,38.10370718183212,3757.155463804,3092985.6442681686,24454.15463174,24.0,38239.011277982936,24.0,39684.53909595567
2014-02-14,24.0,3666.0950537829576,212.1068915,100.0,473.32532480450897,187.878300125,39.54316140718901,3823.26137321,3139854.9167942605,24920.795680154,24.0,38389.60969652574,24.0,39907.68302896466
2014-02-15,24.0,3665.5283127784833,212.078595875,100.0,469.7407291963172,187.86683075,39.71969650729133,3779.610087646,3088119.989487282,24883.056816554003,24.0,33689.64245171594,24.0,39354.36521281792
2014-02-16,24.0,3673.121041384403,212.07853025,100.0,473.4801737411607,190.398397625,40.10669949494892,3834.26854176,3135097.678040209,24939.853806272,24.0,36054.77918967311,24.0,42455.28454774228
2014-02-17,24.0,3674.882724139303,212.10923,100.0,473.7750989165252,191.15478275,40.62888067604204,3878.29721596,3216289.275152916,25075.776613338,24.0,36623.79298051085,24.0,42180.65853593832
2014-02-18,16.33333,3762.765926636077,212.00332152771787,52.36435854166667,518.4631478814753,182.51895054382908,87.51853531643692,2091.2991263940003,1798878.9759658845,13818.839684412,16.5,25517.7616042,16.5,26888.940315
2014-02-19,24.0,3679.370533196031,212.110077875,97.27863145833334,476.16406988827487,190.477569875,46.44919977768891,3755.834603578,3100340.2767595854,25216.16518593,24.0,36209.66697862439,24.0,42242.3679896
2014-02-20,24.0,3679.198131671461,212.122088375,100.0,472.3814645298981,186.897818375,42.881413439007375,3930.50264394,3233434.5458461987,24842.361741972,24.0,37078.433487,24.0,41625.9665508
2014-02-21,24.0,3680.4217485913377,212.10640625,100.0,472.3586754753149,187.180010375,42.70266651340054,3971.763801476,3273007.4550809646,25425.93036944,23.16667,27543.0806174,24.0,41191.9696194
2014-02-22,24.0,3676.8936935280094,212.059593875,100.0,471.8334061990501,186.852978875,42.541568867536576,4030.070345738,3300306.39875001,26016.983871522,23.125,25570.480174584405,24.0,26178.1917172
2014-02-23,24.0,3672.540434167852,212.020449875,100.0,469.69868336039485,186.78077225,41.10631469334263,3957.171440884,3270905.879264369,25537.88899812,13.125,23152.7928186,12.83333,24486.2326658
2014-02-24,24.0,3670.5918521578224,212.0,100.0,469.2534114614958,188.114191625,40.892810078148,3972.95886549,3255779.1949208863,24206.147399782,23.83,35751.2834504,23.83334,38738.9434854
2014-02-25,24.0,3660.0401059239,210.504476,100.0,469.0475908247955,187.341144125,40.63426218044575,3873.642756116,3183580.8308354737,24119.033522972,24.0,36255.87183032408,24.0,40735.2881584768
2014-02-26,24.0,3675.958055080171,212.0,100.0,468.7849879136684,186.973982,40.56316045101079,3868.359315212,3166959.6297963373,24302.57019628,24.0,36373.737259449845,24.0,39889.07761851647
2014-02-27,24.0,3678.319030746868,211.99903250000003,100.0,468.2412142393305,187.18917125,40.06586835008237,3836.281281152,3154867.181617565,24191.177650554,24.0,37314.1681256898,24.0,39650.25177378467
2014-02-28,24.0,3681.611695604661,211.98709775,100.0,468.6235095437422,189.767523125,40.44443497597962,3881.630815578,3175790.0622100458,24158.84802407,24.0,37056.88568611824,24.0,39888.7587919483
2014-03-01,24.0,3683.682196941578,211.98075612500003,100.0,468.5314407963076,189.065816375,40.24033968403775,3779.358495222,3102663.628683192,24256.528782688,24.0,33675.91122778281,24.0,34828.07590045529
2014-03-02,24.0,3685.159702421823,211.96383612500003,100.0,469.4029997585256,186.962770625,38.72908271351225,3779.044004692,3137957.106604648,24304.520037566,24.0,30791.55424798862,24.0,31597.70573246293
2014-03-03,24.0,3680.9264880843793,211.9497822978724,97.91666666666669,466.1248870204449,184.50666365957449,38.20158560358844,3876.787661416,3195265.3946136124,24123.247696074,24.0,30340.949577504925,24.0,31701.923668138432
2014-03-04,24.0,3679.793118775411,211.93402625,100.0,465.8895632905399,187.5965015,38.46113757903541,3805.146718682,3144516.452801497,25092.507509534,24.0,32790.00191923953,24.0,34042.0750245436
2014-03-05,24.0,3681.92116081326,211.925859875,100.0,466.58153833853794,189.075284375,39.13374404577133,3833.576662594,3153276.962175097,23631.573201472,24.0,37424.37307,24.0,38490.4959667
2014-03-06,24.0,3684.910470177167,211.92584,100.0,466.4635440954359,188.18614025,38.860378125836746,3858.232720146,3148760.9225947526,23638.995177980003,24.0,37280.96538832,24.0,38643.33836428
2014-03-07,24.0,3687.18352578006,211.925808875,100.0,466.8591435906895,188.298819125,38.995598621945874,3745.456416088,3100906.724013798,23787.560504352,24.0,37830.59424103285,24.0,38511.2656970445
2014-03-08,24.0,3688.753438429128,211.92584,100.0,465.68451014520326,187.482920375,38.91269746820071,3718.22153619,3023044.240532926,23761.457790362,24.0,38376.02141378,24.0,38038.88756562
2014-03-09,24.0,3690.9806530419537,211.92578225000003,100.0,466.6962994487304,187.625212625,38.99114173312192,3741.556733516,3050816.7538827057,23793.72451874,24.0,38610.63134916,24.0,37782.8922742
2014-03-10,24.0,3692.717513192319,211.92584,100.0,467.7054901594517,191.02802,39.866024476835626,3364.0423013040004,2751658.0897116303,23626.981639734,24.0,38769.76355734,24.0,37833.83974006
2014-03-11,24.0,3694.548394056342,211.92584,100.0,466.7318125432036,189.98066,39.40740004118192,3333.5367198940003,2723185.286520763,23637.234031012,24.0,38593.54948677403,24.0,38080.44520517202
2014-03-12,24.0,3701.803299554264,211.919667125,100.0,470.83091744047226,188.8208375,38.159459083995415,3312.2142619600004,2698380.6177622564,23436.966461508,24.0,38006.70303458352,24.0,38222.63905561565
2014-03-13,24.0,3696.604965727172,211.92762276595747,97.91666666666669,467.0872894312283,190.4555380425532,39.46358352062144,3421.594068294,2794416.381884674,25371.775100174,24.0,34793.97427708,24.0,34831.71314068
2014-03-14,24.0,3695.086837593809,211.924218125,100.0,466.1896977379941,188.78421125,38.442460948648375,3415.2413595880003,2803494.016965433,23148.264154968,24.0,31053.575403348303,24.0,33018.16423660271
2014-03-15,24.0,3695.005634590246,211.916200625,100.0,466.10505008815386,190.673571125,38.779027062916455,3419.1410421600003,2779641.784768405,23509.11058909,23.66667,34002.3458617613,23.66667,36604.80262317093
2014-03-16,24.0,3695.6970113575744,211.909465625,100.0,465.751671682756,190.121102,37.7420978848027,3388.195174008,2781506.3991713,23962.857525774,24.0,34435.17906812861,24.0,37804.07536958676
2014-03-17,24.0,3699.6692535583866,211.90928,100.0,468.3057348814037,190.717752875,37.79443837850346,3407.50489255,2777894.768205693,23992.859922336,24.0,32303.755444700437,24.0,40061.17600917294
2014-03-18,24.0,3700.484178305535,211.905564125,100.0,468.7278672178527,190.12433075,37.945395469185584,3366.558225544,2782198.5666390406,23539.741966712,24.0,31341.51318078912,24.0,40845.14543612684
2014-03-19,24.0,3693.81887236392,211.9128515,100.0,461.84965796333154,187.95008,37.79209964497821,3390.83689446,2758247.1002285257,22474.562541602,24.0,31852.17533466436,24.0,39539.1040235561
2014-03-20,24.0,3703.804179755322,211.90777775,100.0,466.9578538578766,185.6689715,36.12280592918446,3443.734201606,2820958.1790992105,22756.912139436,24.0,34501.19400721767,24.0,39889.31108056142
2014-03-21,24.0,3703.243333930573,211.914638,100.0,467.7393322983183,185.99304275000003,36.92372849137679,3400.90059142,2800724.9939478007,22607.088850944,24.0,35631.436530447514,24.0,40650.54414995278
2014-03-22,14.16666,3769.304280374726,211.83089467084972,53.79984854166667,505.7351931852807,178.66892744741668,75.74468314349852,1902.730604606,1582653.981416887,11461.167079108,15.5,18240.37946858364,21.5,25447.669042486683
2014-03-23,24.0,3746.540924093913,211.857468875,85.92787333333334,485.8579209235464,187.985971625,46.42188131541271,2717.8271602600003,2301556.4175995663,20292.438550144,24.0,35269.05467362504,24.0,37184.84912836234
2014-03-24,6.225,3731.798083942358,211.85895084337352,27.234175208333333,456.3904441307315,190.39305518072288,33.46813430379646,672.443651246,627641.5681476742,4378.588751084,6.39167,8836.468424423496,6.39167,11081.651544963988
2014-03-25,6.60833,3738.2197425205595,211.45457288836363,10.146368125,649.5668261943042,189.87263721536144,197.09288448117047,61.703041986,48325.64938168664,769.24383638,9.60833,11795.735438010095,9.60833,11225.26381321677
2014-03-26,24.0,3744.6414010987614,211.850258,81.12274958333333,489.06979976127366,189.35221925,48.63553187811588,3062.131392504,2511323.065898538,19640.814171984,24.0,37638.02881978776,24.0,36381.05395239067
2014-03-27,12.5,3790.44335954071,211.7613225233552,47.04731833333334,511.919875982109,178.1723006956256,75.96113510332812,1036.434990668,869993.0594305634,9496.544738198,14.66666,17014.47157833127,13.75,18487.12677023507
2014-03-28,24.0,3779.9836864408994,211.793045,89.79247270833334,514.9878985041356,188.116097,39.11054102931087,2522.339846812,2275161.176251924,21859.29326871,24.0,25675.04597871816,24.0,26443.609226142187
2014-03-29,14.66667,3891.263735594509,211.6695161740395,36.158613333333335,582.348535333956,171.22799306268294,136.15348600310955,885.227943844,774889.2493629256,7362.726492147999,17.16666,16294.780152717358,17.5,26033.44809547309
2014-03-30,23.0,3709.9929642087377,211.87673559090908,94.8627697826087,471.2583521698315,190.66908363636364,37.09574187518136,3063.892539472,2494655.602645997,21574.868033378,23.0,32400.27350129154,23.0,41621.54302682158
2014-03-31,24.0,3710.079331160098,211.948217,100.0,469.7100839309255,190.6740395,35.925285681365246,3337.4993005720003,2748820.2030938915,23133.042813316,24.0,33671.86708529623,24.0,43993.456981746895
2014-04-01,24.0,3709.792377017084,211.99361825,100.0,470.3092559779403,190.72044875,36.11636081470208,3323.0327361920004,2728212.682475234,23235.063541248,24.0,34417.8436032,24.0,43443.7218142
2014-04-02,24.0,3708.576226519095,211.99971125,100.0,469.7046873184241,190.241808875,35.38776675947862,3331.586878608,2726406.690419097,23325.259425252,24.0,35833.0509882,24.0,42210.9189366
2014-04-03,24.0,3710.2139715052544,212.004402125,100.0,469.3084170236322,188.85902075,35.07334307321187,3343.5375187480004,2736953.7687821365,23431.74591871,24.0,35782.7325034,24.0,42537.9890878
2014-04-04,24.0,3711.45612001778,212.024097125,100.0,468.6336772934999,185.435526125,34.643931655287,3391.088486884,2806434.669263331,20632.339914968,24.0,36298.4969726,24.0,42343.0049592
2014-04-05,24.0,3712.014197781869,212.0410805957447,97.91666666666669,469.172580310006,187.72317289361703,34.898832393912684,3391.4658755200003,2793448.7600165056,20438.42505417,24.0,37399.2138276,24.0,41298.8963996
2014-04-06,18.225,3723.07169866188,212.04990990123457,74.97205791666667,471.3777496901266,188.93188856790124,39.56558804151233,2522.84303166,2119741.3280106527,14422.598603906,18.16667,27492.7621326,18.0,31254.0688714
2014-04-07,18.94167,3780.904726420258,211.9727979661128,59.6311375,509.2209795923365,181.8814642643315,88.63566413124282,2692.227631118,2290442.8919823137,19509.797417186,21.0,22070.9453954,21.0,18542.3616488
2014-04-08,24.0,3708.1960282186456,212.011133375,100.0,467.5927928154061,190.384707125,37.5572835471562,3421.405373976,2853503.4696564,22737.099236046,24.0,37709.127267667885,24.0,30615.40221199007
2014-04-09,24.0,3711.893445057284,212.04305825,100.0,469.7831708643993,190.946837,36.67350213389229,3608.024054478,2976672.198514272,22719.42486826,24.0,40313.754814375,24.0,38718.81609148
2014-04-10,16.29166,3796.783652012001,211.92027313490465,60.39448729166666,518.9317774662624,183.63771556314703,90.98344294143646,1851.72024064,1638430.6723301404,11473.054821142,20.375,27217.16584281949,20.54167,29572.070848905725
2014-04-11,24.0,3711.7660475341686,211.978905125,100.0,471.6224306794118,190.277832125,40.761121855283086,3682.6841063,3029483.1637162548,22799.242564774,24.0,38155.14946912103,24.0,41312.93128641626
2014-04-12,24.0,3714.898705550752,212.007171875,100.0,470.7336726587628,187.3064195,39.65437513603958,3676.70878623,3028113.307794128,22765.02599511,24.0,38234.63261585073,24.0,40874.23264690126
2014-04-13,24.0,3715.450873284177,212.014315625,100.0,471.1837489327331,189.999987875,40.24279626072512,3630.415780214,3002336.426260779,22953.594516898,24.0,40491.55223599821,24.0,39045.13112995144
2014-04-14,24.0,3717.045590858091,211.99992570212768,97.91666666666669,471.28386997479737,190.67736085106384,40.22003555793374,3676.70878623,3031141.893612163,22845.283978366,24.0,40834.76536562479,24.0,38693.35512031363
2014-04-15,24.0,3719.111154418648,212.000178125,100.0,471.26039231240753,190.8859925,40.64326660667992,3633.497787408,2996960.1213991,23065.175756942,24.0,41555.161357476834,24.0,38231.473595167445
2014-04-16,24.0,3711.028711933611,211.524302,100.0,469.9940678219295,188.04189125,39.28212671660396,3627.270874914,3010925.65950078,23072.59773345,24.0,42987.33202096696,24.0,36739.75618221687
2014-04-17,24.0,3722.770217840444,212.016488,100.0,470.8915643662931,189.4290875,40.003976517010415,3670.859262372,3018973.5188999395,23040.142310754,24.0,44008.98198104051,24.0,35723.19323619341
2014-04-18,24.0,3723.7809797933273,212.020886,100.0,470.9892956287487,191.21030975,40.20323419606608,3635.5105268,3006892.018267852,23075.239453902,24.0,44523.87047618051,24.0,35360.248628706184
2014-04-19,24.0,3725.168292951873,212.025165125,100.0,470.0862634773849,191.174859125,39.620394002674,3641.48584687,2993755.668540792,23142.540427322,24.0,44824.0172778704,24.0,35167.9645179298
2014-04-20,24.0,3726.2027504452017,212.026088,100.0,470.4078937262584,190.95801275,39.73905602369479,3615.005744244,2973445.144269262,23123.85968984,24.0,39893.612150017616,24.0,34075.539402309834
2014-04-21,24.0,3717.425404962831,212.03465675,100.0,464.016011115349,191.13265475,40.77171565339616,3619.471509770001,3051820.749857598,21372.210335846,24.0,35614.63176173639,24.0,29994.984710776687
2014-04-22,24.0,3713.61572891498,212.05355000000003,100.0,458.42660115745673,190.798045625,41.280344870844914,3493.04631671,2718244.411499759,19378.529069964,24.0,36414.811631887445,24.0,26715.680825306783
2014-04-23,24.0,3716.754312327485,212.05355000000003,100.0,457.90081820587,187.012142375,40.32877644478325,3656.89588284,2822914.6116355807,21561.15624627,24.0,40669.40513637167,24.0,31831.446776371737
2014-04-24,24.0,3718.644788593729,212.05355000000003,100.0,458.034760556913,185.298414875,40.33537264024271,4494.006775594,3493118.1224093274,24881.924650646,24.0,38737.68552328,24.0,32938.48015008
2014-04-25,24.0,3717.9676557409193,212.05355000000003,100.0,458.8639564131567,190.834056875,40.48959005841029,3710.736661576,2875119.9303032905,24083.810583612,24.0,40333.43350631057,24.0,34113.44137904397
2014-04-26,24.0,3720.117235882861,212.05330175,100.0,458.1083188630353,188.2418435,39.4562475426925,3671.425345326,2854993.7485920466,23935.937136406003,24.0,40881.09801186172,24.0,34744.135155780736
2014-04-27,24.0,3721.896220431257,212.036670125,100.0,459.3207104663141,190.853607875,40.038586147240665,3678.407035092,2880430.903031535,23214.181370056,24.0,43829.76249482837,24.0,36421.72455960944
2014-04-28,24.0,3723.225340219049,212.032958,100.0,459.57485586434416,192.18647375,40.32321364320704,3664.317859348,2854252.1405908954,23091.907451992,24.0,44763.64609803744,24.0,36723.26131378438
2014-04-29,24.0,3724.7461334208488,212.032958,100.0,459.0306561416509,191.398907375,40.04507054277708,3488.64344929,2739331.858439162,23117.821471664,24.0,46973.55688061793,24.0,36198.03098625965
2014-04-30,24.0,3726.9793127106495,212.032958,100.0,459.1846499599724,191.720262125,39.78270029635463,3392.220652792,2663432.8704280043,23118.953637572,24.0,47330.71861789424,24.0,36127.26494831785
2014-05-01,24.0,3729.0825109926254,212.032958,100.0,458.885440128098,191.30766875,39.681143663559205,3350.078921772,2620435.1448145886,23079.390728898,24.0,48256.37736599675,24.0,35987.65977556721
2014-05-02,24.0,3733.255316212136,212.029725875,100.0,460.57878291382383,191.803822625,39.76429561172633,3335.6123573920004,2613357.732456935,22965.98544378,24.0,48273.06903080951,24.0,35970.06714386996
2014-05-03,24.0,3733.133342496097,212.03946575,100.0,458.5992836926435,191.948332625,39.59430836117079,3327.7500941420003,2561587.8436299013,23134.55236786,24.0,49290.61941813019,24.0,35661.076168735046
2014-05-04,24.0,3735.2959276885463,212.052332375,100.0,457.12083848872095,190.994238875,38.367050389747,3295.357569552,2572275.82751316,23153.358901554,24.0,50231.19650019018,24.0,35581.20773572591
2014-05-05,24.0,3737.79919444108,212.057810375,100.0,456.671009987553,190.086362375,37.71003547984608,3424.047094428,2783350.884214163,22336.249606508,24.0,52401.04793769129,24.0,34719.17069833199
2014-05-06,24.0,3740.925951234698,212.070745625,100.0,457.1222918877205,189.659141375,37.49726813981962,3370.08051948,2734939.77333901,22367.19547466,24.0,54602.92255686246,24.0,34634.82623168106
2014-05-07,24.0,3755.90016400276,212.059938125,100.0,466.759690005095,191.2564595,36.42687452528192,3358.570166082,2751169.3347242046,22217.875371016,24.0,53060.9577785245,24.0,34931.73584082492
2014-05-08,15.49166,3781.117460757602,212.03456089030612,63.679336041666666,486.9366981104619,190.72732170135544,41.52293383714285,1653.968595376,1296274.9888389832,12693.340975648,14.825,30997.927109946784,14.825,21429.96014800576
2014-05-09,0.0,3770.3786664650993,210.341246,0.0,1041.665820561354,180.61674063697575,618.8813944423059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-10,14.00834,3759.6398721725964,211.86360560548076,24.50581270833333,576.2752121549337,170.50615957259606,155.8080196774106,674.9595754860001,209364.414245014,9343.702340618,0.0,0.0,0.0,0.0
2014-05-11,24.0,3748.9010778800935,211.959413,93.83944791666669,461.6069403304081,189.15970175,37.51691168846,2952.562891852,2370220.8429861595,20331.938560712,0.0,0.0,0.0,0.0
2014-05-12,24.0,3734.4930531601294,211.8665795,100.0,456.7235257351872,190.80197375,32.58507261846433,3013.825647096,2447665.553959717,19707.297470026,0.0,0.0,0.0,0.0
2014-05-13,24.0,3717.839805167742,211.8296954893617,97.91666666666669,452.6937659134736,190.1577525531915,30.2466852293763,3026.34237019,2457544.125681719,19110.897628934,0.0,0.0,0.0,0.0
2014-05-14,24.0,3694.282035143545,211.73739417021275,97.91666666666669,446.2785893803583,190.33494838297872,30.382042469842126,3065.96817697,2483040.9619079665,18563.369616204,15.50834,12906.6913512,15.50834,20397.8557758
2014-05-15,24.0,3695.4693788709087,211.71694348936168,97.91666666666669,444.3454893773825,188.9800114042553,29.007639148643136,2870.292169204,2312732.0970302485,19870.45515699,24.0,19611.6294508,24.0,31757.2537194
